Value,StationName,ParameterName,ReadingDate
0.006,Sherwood Park,Total Oxides of Nitrogen,2026-03-31T01:00:00-06:00
0.0,Sherwood Park,Nitric Oxide,2026-03-31T01:00:00-06:00
170.0,Sherwood Park,Wind Direction,2026-03-31T01:00:00-06:00
0.006,Sherwood Park,Nitrogen Dioxide,2026-03-31T01:00:00-06:00
0.0,Sherwood Park,Hydrogen Sulphide,2026-03-31T01:00:00-06:00
7.5,Sherwood Park,Fine Particulate Matter,2026-03-31T00:00:00-06:00
0.0,Sherwood Park,Nitric Oxide,2026-03-31T00:00:00-06:00
0.001,Sherwood Park,Sulphur Dioxide,2026-03-31T00:00:00-06:00
0.034,Sherwood Park,Ozone,2026-03-31T00:00:00-06:00
0.0,Sherwood Park,Hydrogen Sulphide,2026-03-31T00:00:00-06:00
0.007,Sherwood Park,Nitrogen Dioxide,2026-03-31T00:00:00-06:00
5.0,Sherwood Park,Wind Speed,2026-03-31T00:00:00-06:00
0.008,Sherwood Park,Total Oxides of Nitrogen,2026-03-31T00:00:00-06:00
177.0,Sherwood Park,Wind Direction,2026-03-31T00:00:00-06:00
-6.0,Sherwood Park,Outdoor Temperature,2026-03-31T00:00:00-06:00
2.09,Sherwood Park,Total Hydrocarbons,2026-03-31T00:00:00-06:00
3.0,Sherwood Park,,2026-03-31T00:00:00-06:00
0.009,Sherwood Park,Total Oxides of Nitrogen,2026-03-30T23:00:00-06:00
0.0,Sherwood Park,Nitric Oxide,2026-03-30T23:00:00-06:00
0.0,Sherwood Park,Hydrogen Sulphide,2026-03-30T23:00:00-06:00
5.0,Sherwood Park,Wind Speed,2026-03-30T23:00:00-06:00
0.033,Sherwood Park,Ozone,2026-03-30T23:00:00-06:00
174.0,Sherwood Park,Wind Direction,2026-03-30T23:00:00-06:00
-6.0,Sherwood Park,Outdoor Temperature,2026-03-30T23:00:00-06:00
0.008,Sherwood Park,Nitrogen Dioxide,2026-03-30T23:00:00-06:00
2.1,Sherwood Park,Total Hydrocarbons,2026-03-30T23:00:00-06:00
8.0,Sherwood Park,Fine Particulate Matter,2026-03-30T23:00:00-06:00
3.0,Sherwood Park,,2026-03-30T23:00:00-06:00
0.001,Sherwood Park,Sulphur Dioxide,2026-03-30T23:00:00-06:00
0.014,Sherwood Park,Total Oxides of Nitrogen,2026-03-30T22:00:00-06:00
0.0,Sherwood Park,Hydrogen Sulphide,2026-03-30T22:00:00-06:00
3.0,Sherwood Park,,2026-03-30T22:00:00-06:00
0.001,Sherwood Park,Nitric Oxide,2026-03-30T22:00:00-06:00
0.001,Sherwood Park,Sulphur Dioxide,2026-03-30T22:00:00-06:00
179.0,Sherwood Park,Wind Direction,2026-03-30T22:00:00-06:00
5.0,Sherwood Park,Wind Speed,2026-03-30T22:00:00-06:00
0.014,Sherwood Park,Nitrogen Dioxide,2026-03-30T22:00:00-06:00
0.028,Sherwood Park,Ozone,2026-03-30T22:00:00-06:00
9.3,Sherwood Park,Fine Particulate Matter,2026-03-30T22:00:00-06:00
2.11,Sherwood Park,Total Hydrocarbons,2026-03-30T22:00:00-06:00
-5.0,Sherwood Park,Outdoor Temperature,2026-03-30T22:00:00-06:00
0.015,Sherwood Park,Nitrogen Dioxide,2026-03-30T21:00:00-06:00
0.028,Sherwood Park,Ozone,2026-03-30T21:00:00-06:00
0.016,Sherwood Park,Total Oxides of Nitrogen,2026-03-30T21:00:00-06:00
0.0,Sherwood Park,Hydrogen Sulphide,2026-03-30T21:00:00-06:00
9.9,Sherwood Park,Fine Particulate Matter,2026-03-30T21:00:00-06:00
-4.0,Sherwood Park,Outdoor Temperature,2026-03-30T21:00:00-06:00
3.0,Sherwood Park,,2026-03-30T21:00:00-06:00
193.0,Sherwood Park,Wind Direction,2026-03-30T21:00:00-06:00
0.001,Sherwood Park,Nitric Oxide,2026-03-30T21:00:00-06:00
0.001,Sherwood Park,Sulphur Dioxide,2026-03-30T21:00:00-06:00
5.0,Sherwood Park,Wind Speed,2026-03-30T21:00:00-06:00
2.09,Sherwood Park,Total Hydrocarbons,2026-03-30T21:00:00-06:00
0.01,Sherwood Park,Total Oxides of Nitrogen,2026-03-30T20:00:00-06:00
172.0,Sherwood Park,Wind Direction,2026-03-30T20:00:00-06:00
7.6,Sherwood Park,Fine Particulate Matter,2026-03-30T20:00:00-06:00
0.001,Sherwood Park,Nitric Oxide,2026-03-30T20:00:00-06:00
-2.0,Sherwood Park,Outdoor Temperature,2026-03-30T20:00:00-06:00
