Value,StationName,ParameterName,ReadingDate
74.8,O’Morrow Station 1,Relative Humidity,2026-05-06T07:00:00-06:00
6.6,O’Morrow Station 1,Wind Speed,2026-05-06T07:00:00-06:00
-1.7,O’Morrow Station 1,Outdoor Temperature,2026-05-06T07:00:00-06:00
99.0,O’Morrow Station 1,Wind Direction,2026-05-06T07:00:00-06:00
0.0,O’Morrow Station 1,Total Reduced Sulphur,2026-05-06T07:00:00-06:00
0.0,O’Morrow Station 1,Sulphur Dioxide,2026-05-06T07:00:00-06:00
3.0,O’Morrow Station 1,Fine Particulate Matter,2026-05-06T07:00:00-06:00
-1.9,O’Morrow Station 1,Outdoor Temperature,2026-05-06T06:00:00-06:00
0.0,O’Morrow Station 1,Sulphur Dioxide,2026-05-06T06:00:00-06:00
4.8,O’Morrow Station 1,Wind Speed,2026-05-06T06:00:00-06:00
65.0,O’Morrow Station 1,Wind Direction,2026-05-06T06:00:00-06:00
70.9,O’Morrow Station 1,Relative Humidity,2026-05-06T06:00:00-06:00
2.9,O’Morrow Station 1,Fine Particulate Matter,2026-05-06T06:00:00-06:00
0.0,O’Morrow Station 1,Total Reduced Sulphur,2026-05-06T06:00:00-06:00
-0.7,O’Morrow Station 1,Outdoor Temperature,2026-05-06T05:00:00-06:00
3.3,O’Morrow Station 1,Wind Speed,2026-05-06T05:00:00-06:00
107.0,O’Morrow Station 1,Wind Direction,2026-05-06T05:00:00-06:00
62.9,O’Morrow Station 1,Relative Humidity,2026-05-06T05:00:00-06:00
3.0,O’Morrow Station 1,Fine Particulate Matter,2026-05-06T05:00:00-06:00
,O’Morrow Station 1,Sulphur Dioxide,2026-05-06T05:00:00-06:00
0.0,O’Morrow Station 1,Total Reduced Sulphur,2026-05-06T05:00:00-06:00
1.2,O’Morrow Station 1,Outdoor Temperature,2026-05-06T04:00:00-06:00
0.0,O’Morrow Station 1,Sulphur Dioxide,2026-05-06T04:00:00-06:00
4.8,O’Morrow Station 1,Wind Speed,2026-05-06T04:00:00-06:00
52.5,O’Morrow Station 1,Relative Humidity,2026-05-06T04:00:00-06:00
163.0,O’Morrow Station 1,Wind Direction,2026-05-06T04:00:00-06:00
2.9,O’Morrow Station 1,Fine Particulate Matter,2026-05-06T04:00:00-06:00
,O’Morrow Station 1,Total Reduced Sulphur,2026-05-06T04:00:00-06:00
5.9,O’Morrow Station 1,Wind Speed,2026-05-06T03:00:00-06:00
0.0,O’Morrow Station 1,Total Reduced Sulphur,2026-05-06T03:00:00-06:00
48.7,O’Morrow Station 1,Relative Humidity,2026-05-06T03:00:00-06:00
0.0,O’Morrow Station 1,Sulphur Dioxide,2026-05-06T03:00:00-06:00
2.3,O’Morrow Station 1,Outdoor Temperature,2026-05-06T03:00:00-06:00
181.0,O’Morrow Station 1,Wind Direction,2026-05-06T03:00:00-06:00
2.7,O’Morrow Station 1,Fine Particulate Matter,2026-05-06T03:00:00-06:00
47.6,O’Morrow Station 1,Relative Humidity,2026-05-06T02:00:00-06:00
0.0,O’Morrow Station 1,Sulphur Dioxide,2026-05-06T02:00:00-06:00
6.0,O’Morrow Station 1,Wind Speed,2026-05-06T02:00:00-06:00
3.0,O’Morrow Station 1,Outdoor Temperature,2026-05-06T02:00:00-06:00
175.0,O’Morrow Station 1,Wind Direction,2026-05-06T02:00:00-06:00
2.9,O’Morrow Station 1,Fine Particulate Matter,2026-05-06T02:00:00-06:00
0.0,O’Morrow Station 1,Total Reduced Sulphur,2026-05-06T02:00:00-06:00
51.7,O’Morrow Station 1,Relative Humidity,2026-05-06T01:00:00-06:00
0.0,O’Morrow Station 1,Sulphur Dioxide,2026-05-06T01:00:00-06:00
2.9,O’Morrow Station 1,Outdoor Temperature,2026-05-06T01:00:00-06:00
4.8,O’Morrow Station 1,Wind Speed,2026-05-06T01:00:00-06:00
145.0,O’Morrow Station 1,Wind Direction,2026-05-06T01:00:00-06:00
2.3,O’Morrow Station 1,Fine Particulate Matter,2026-05-06T01:00:00-06:00
0.0,O’Morrow Station 1,Total Reduced Sulphur,2026-05-06T01:00:00-06:00
3.6,O’Morrow Station 1,Outdoor Temperature,2026-05-06T00:00:00-06:00
3.0,O’Morrow Station 1,Fine Particulate Matter,2026-05-06T00:00:00-06:00
50.2,O’Morrow Station 1,Relative Humidity,2026-05-06T00:00:00-06:00
0.0,O’Morrow Station 1,Sulphur Dioxide,2026-05-06T00:00:00-06:00
4.4,O’Morrow Station 1,Wind Speed,2026-05-06T00:00:00-06:00
141.0,O’Morrow Station 1,Wind Direction,2026-05-06T00:00:00-06:00
0.0,O’Morrow Station 1,Total Reduced Sulphur,2026-05-06T00:00:00-06:00
6.4,O’Morrow Station 1,Fine Particulate Matter,2026-05-05T23:00:00-06:00
4.3,O’Morrow Station 1,Outdoor Temperature,2026-05-05T23:00:00-06:00
49.3,O’Morrow Station 1,Relative Humidity,2026-05-05T23:00:00-06:00
0.0,O’Morrow Station 1,Total Reduced Sulphur,2026-05-05T23:00:00-06:00
0.0,O’Morrow Station 1,Sulphur Dioxide,2026-05-05T23:00:00-06:00
5.1,O’Morrow Station 1,Wind Speed,2026-05-05T23:00:00-06:00
132.0,O’Morrow Station 1,Wind Direction,2026-05-05T23:00:00-06:00
0.0,O’Morrow Station 1,Sulphur Dioxide,2026-05-05T22:00:00-06:00
43.2,O’Morrow Station 1,Relative Humidity,2026-05-05T22:00:00-06:00
0.0,O’Morrow Station 1,Total Reduced Sulphur,2026-05-05T22:00:00-06:00
5.3,O’Morrow Station 1,Wind Speed,2026-05-05T22:00:00-06:00
6.2,O’Morrow Station 1,Outdoor Temperature,2026-05-05T22:00:00-06:00
4.1,O’Morrow Station 1,Fine Particulate Matter,2026-05-05T22:00:00-06:00
132.0,O’Morrow Station 1,Wind Direction,2026-05-05T22:00:00-06:00
31.4,O’Morrow Station 1,Relative Humidity,2026-05-05T21:00:00-06:00
