Value,StationName,ParameterName,ReadingDate
0.017,Drayton Valley,Ozone,2026-04-03T06:00:00-06:00
4.5,Drayton Valley,Wind Speed,2026-04-03T06:00:00-06:00
93.0,Drayton Valley,Relative Humidity,2026-04-03T06:00:00-06:00
0.003,Drayton Valley,Nitrogen Dioxide,2026-04-03T06:00:00-06:00
6.9,Drayton Valley,Fine Particulate Matter,2026-04-03T06:00:00-06:00
0.001,Drayton Valley,Total Oxides of Nitrogen,2026-04-03T06:00:00-06:00
0.0,Drayton Valley,Nitric Oxide,2026-04-03T06:00:00-06:00
241.0,Drayton Valley,Wind Direction,2026-04-03T05:00:00-06:00
7.2,Drayton Valley,Fine Particulate Matter,2026-04-03T05:00:00-06:00
92.7,Drayton Valley,Relative Humidity,2026-04-03T05:00:00-06:00
-2.4,Drayton Valley,Outdoor Temperature,2026-04-03T05:00:00-06:00
2.9,Drayton Valley,Wind Speed,2026-04-03T05:00:00-06:00
,Drayton Valley,,2026-04-03T05:00:00-06:00
,Drayton Valley,Ozone,2026-04-03T05:00:00-06:00
,Drayton Valley,Nitric Oxide,2026-04-03T05:00:00-06:00
,Drayton Valley,Total Oxides of Nitrogen,2026-04-03T05:00:00-06:00
,Drayton Valley,Nitrogen Dioxide,2026-04-03T05:00:00-06:00
,Drayton Valley,Sulphur Dioxide,2026-04-03T05:00:00-06:00
2.0,Drayton Valley,,2026-04-03T04:00:00-06:00
243.0,Drayton Valley,Wind Direction,2026-04-03T04:00:00-06:00
-2.7,Drayton Valley,Outdoor Temperature,2026-04-03T04:00:00-06:00
0.008,Drayton Valley,Total Oxides of Nitrogen,2026-04-03T04:00:00-06:00
9.2,Drayton Valley,Fine Particulate Matter,2026-04-03T04:00:00-06:00
0.0,Drayton Valley,Nitric Oxide,2026-04-03T04:00:00-06:00
0.0,Drayton Valley,Sulphur Dioxide,2026-04-03T04:00:00-06:00
92.6,Drayton Valley,Relative Humidity,2026-04-03T04:00:00-06:00
0.013,Drayton Valley,Ozone,2026-04-03T04:00:00-06:00
0.009,Drayton Valley,Nitrogen Dioxide,2026-04-03T04:00:00-06:00
4.0,Drayton Valley,Wind Speed,2026-04-03T04:00:00-06:00
2.0,Drayton Valley,,2026-04-03T03:00:00-06:00
0.0,Drayton Valley,Sulphur Dioxide,2026-04-03T03:00:00-06:00
2.8,Drayton Valley,Wind Speed,2026-04-03T03:00:00-06:00
-4.4,Drayton Valley,Outdoor Temperature,2026-04-03T03:00:00-06:00
0.006,Drayton Valley,Ozone,2026-04-03T03:00:00-06:00
92.2,Drayton Valley,Relative Humidity,2026-04-03T03:00:00-06:00
0.017,Drayton Valley,Nitrogen Dioxide,2026-04-03T03:00:00-06:00
11.0,Drayton Valley,Wind Direction,2026-04-03T03:00:00-06:00
8.2,Drayton Valley,Fine Particulate Matter,2026-04-03T03:00:00-06:00
0.003,Drayton Valley,Nitric Oxide,2026-04-03T03:00:00-06:00
0.02,Drayton Valley,Total Oxides of Nitrogen,2026-04-03T03:00:00-06:00
2.0,Drayton Valley,,2026-04-03T02:00:00-06:00
1.5,Drayton Valley,Wind Speed,2026-04-03T02:00:00-06:00
92.0,Drayton Valley,Relative Humidity,2026-04-03T02:00:00-06:00
0.009,Drayton Valley,Ozone,2026-04-03T02:00:00-06:00
0.015,Drayton Valley,Nitrogen Dioxide,2026-04-03T02:00:00-06:00
0.001,Drayton Valley,Nitric Oxide,2026-04-03T02:00:00-06:00
0.0,Drayton Valley,Sulphur Dioxide,2026-04-03T02:00:00-06:00
6.4,Drayton Valley,Fine Particulate Matter,2026-04-03T02:00:00-06:00
-3.3,Drayton Valley,Outdoor Temperature,2026-04-03T02:00:00-06:00
34.0,Drayton Valley,Wind Direction,2026-04-03T02:00:00-06:00
0.016,Drayton Valley,Total Oxides of Nitrogen,2026-04-03T02:00:00-06:00
2.0,Drayton Valley,,2026-04-03T01:00:00-06:00
91.5,Drayton Valley,Relative Humidity,2026-04-03T01:00:00-06:00
0.0,Drayton Valley,Nitric Oxide,2026-04-03T01:00:00-06:00
0.005,Drayton Valley,Total Oxides of Nitrogen,2026-04-03T01:00:00-06:00
0.017,Drayton Valley,Ozone,2026-04-03T01:00:00-06:00
2.2,Drayton Valley,Wind Speed,2026-04-03T01:00:00-06:00
167.0,Drayton Valley,Wind Direction,2026-04-03T01:00:00-06:00
0.007,Drayton Valley,Nitrogen Dioxide,2026-04-03T01:00:00-06:00
7.6,Drayton Valley,Fine Particulate Matter,2026-04-03T01:00:00-06:00
-2.3,Drayton Valley,Outdoor Temperature,2026-04-03T01:00:00-06:00
0.0,Drayton Valley,Sulphur Dioxide,2026-04-03T01:00:00-06:00
0.021,Drayton Valley,Ozone,2026-04-03T00:00:00-06:00
9.6,Drayton Valley,Fine Particulate Matter,2026-04-03T00:00:00-06:00
-1.4,Drayton Valley,Outdoor Temperature,2026-04-03T00:00:00-06:00
5.2,Drayton Valley,Wind Speed,2026-04-03T00:00:00-06:00
91.2,Drayton Valley,Relative Humidity,2026-04-03T00:00:00-06:00
0.0,Drayton Valley,Nitric Oxide,2026-04-03T00:00:00-06:00
2.0,Drayton Valley,,2026-04-03T00:00:00-06:00
0.0,Drayton Valley,Sulphur Dioxide,2026-04-03T00:00:00-06:00
0.002,Drayton Valley,Total Oxides of Nitrogen,2026-04-03T00:00:00-06:00
0.004,Drayton Valley,Nitrogen Dioxide,2026-04-03T00:00:00-06:00
159.0,Drayton Valley,Wind Direction,2026-04-03T00:00:00-06:00
2.0,Drayton Valley,,2026-04-02T23:00:00-06:00
7.3,Drayton Valley,Fine Particulate Matter,2026-04-02T23:00:00-06:00
91.2,Drayton Valley,Relative Humidity,2026-04-02T23:00:00-06:00
-0.8,Drayton Valley,Outdoor Temperature,2026-04-02T23:00:00-06:00
144.0,Drayton Valley,Wind Direction,2026-04-02T23:00:00-06:00
0.004,Drayton Valley,Nitrogen Dioxide,2026-04-02T23:00:00-06:00
0.022,Drayton Valley,Ozone,2026-04-02T23:00:00-06:00
0.002,Drayton Valley,Total Oxides of Nitrogen,2026-04-02T23:00:00-06:00
6.4,Drayton Valley,Wind Speed,2026-04-02T23:00:00-06:00
0.0,Drayton Valley,Sulphur Dioxide,2026-04-02T23:00:00-06:00
0.0,Drayton Valley,Nitric Oxide,2026-04-02T23:00:00-06:00
2.0,Drayton Valley,,2026-04-02T22:00:00-06:00
0.003,Drayton Valley,Total Oxides of Nitrogen,2026-04-02T22:00:00-06:00
0.005,Drayton Valley,Nitrogen Dioxide,2026-04-02T22:00:00-06:00
-0.8,Drayton Valley,Outdoor Temperature,2026-04-02T22:00:00-06:00
8.0,Drayton Valley,Fine Particulate Matter,2026-04-02T22:00:00-06:00
0.021,Drayton Valley,Ozone,2026-04-02T22:00:00-06:00
125.0,Drayton Valley,Wind Direction,2026-04-02T22:00:00-06:00
3.6,Drayton Valley,Wind Speed,2026-04-02T22:00:00-06:00
90.6,Drayton Valley,Relative Humidity,2026-04-02T22:00:00-06:00
0.0,Drayton Valley,Sulphur Dioxide,2026-04-02T22:00:00-06:00
0.0,Drayton Valley,Nitric Oxide,2026-04-02T22:00:00-06:00
0.0,Drayton Valley,Nitric Oxide,2026-04-02T21:00:00-06:00
89.7,Drayton Valley,Relative Humidity,2026-04-02T21:00:00-06:00
3.2,Drayton Valley,Wind Speed,2026-04-02T21:00:00-06:00
-0.7,Drayton Valley,Outdoor Temperature,2026-04-02T21:00:00-06:00
8.4,Drayton Valley,Fine Particulate Matter,2026-04-02T21:00:00-06:00
0.024,Drayton Valley,Ozone,2026-04-02T21:00:00-06:00
74.0,Drayton Valley,Wind Direction,2026-04-02T21:00:00-06:00
0.004,Drayton Valley,Nitrogen Dioxide,2026-04-02T21:00:00-06:00
0.002,Drayton Valley,Total Oxides of Nitrogen,2026-04-02T21:00:00-06:00
0.0,Drayton Valley,Sulphur Dioxide,2026-04-02T21:00:00-06:00
2.0,Drayton Valley,,2026-04-02T21:00:00-06:00
2.0,Drayton Valley,,2026-04-02T20:00:00-06:00
0.0,Drayton Valley,Sulphur Dioxide,2026-04-02T20:00:00-06:00
0.004,Drayton Valley,Nitrogen Dioxide,2026-04-02T20:00:00-06:00
0.003,Drayton Valley,Total Oxides of Nitrogen,2026-04-02T20:00:00-06:00
43.0,Drayton Valley,Wind Direction,2026-04-02T20:00:00-06:00
0.025,Drayton Valley,Ozone,2026-04-02T20:00:00-06:00
8.3,Drayton Valley,Fine Particulate Matter,2026-04-02T20:00:00-06:00
-0.6,Drayton Valley,Outdoor Temperature,2026-04-02T20:00:00-06:00
4.4,Drayton Valley,Wind Speed,2026-04-02T20:00:00-06:00
88.5,Drayton Valley,Relative Humidity,2026-04-02T20:00:00-06:00
0.0,Drayton Valley,Nitric Oxide,2026-04-02T20:00:00-06:00
2.0,Drayton Valley,,2026-04-02T19:00:00-06:00
0.0,Drayton Valley,Sulphur Dioxide,2026-04-02T19:00:00-06:00
0.002,Drayton Valley,Total Oxides of Nitrogen,2026-04-02T19:00:00-06:00
