Value,StationName,ParameterName,ReadingDate
7.0,Genesee,Wind Speed,2026-02-20T21:00:00-07:00
75.3,Genesee,Relative Humidity,2026-02-20T21:00:00-07:00
-19.5,Genesee,Outdoor Temperature,2026-02-20T21:00:00-07:00
0.007,Genesee,Nitrogen Dioxide,2026-02-20T21:00:00-07:00
0.007,Genesee,Total Oxides of Nitrogen,2026-02-20T21:00:00-07:00
86.0,Genesee,Wind Direction,2026-02-20T21:00:00-07:00
3.0,Genesee,,2026-02-20T20:00:00-07:00
0.0,Genesee,Nitric Oxide,2026-02-20T20:00:00-07:00
8.4,Genesee,Wind Speed,2026-02-20T20:00:00-07:00
14.0,Genesee,Fine Particulate Matter,2026-02-20T20:00:00-07:00
72.3,Genesee,Relative Humidity,2026-02-20T20:00:00-07:00
0.009,Genesee,Total Oxides of Nitrogen,2026-02-20T20:00:00-07:00
-18.3,Genesee,Outdoor Temperature,2026-02-20T20:00:00-07:00
0.001,Genesee,Sulphur Dioxide,2026-02-20T20:00:00-07:00
0.027,Genesee,Ozone,2026-02-20T20:00:00-07:00
0.009,Genesee,Nitrogen Dioxide,2026-02-20T20:00:00-07:00
68.0,Genesee,Wind Direction,2026-02-20T20:00:00-07:00
3.0,Genesee,,2026-02-20T19:00:00-07:00
15.9,Genesee,Fine Particulate Matter,2026-02-20T19:00:00-07:00
-17.1,Genesee,Outdoor Temperature,2026-02-20T19:00:00-07:00
0.026,Genesee,Ozone,2026-02-20T19:00:00-07:00
68.1,Genesee,Relative Humidity,2026-02-20T19:00:00-07:00
0.009,Genesee,Total Oxides of Nitrogen,2026-02-20T19:00:00-07:00
0.001,Genesee,Sulphur Dioxide,2026-02-20T19:00:00-07:00
62.0,Genesee,Wind Direction,2026-02-20T19:00:00-07:00
9.2,Genesee,Wind Speed,2026-02-20T19:00:00-07:00
0.009,Genesee,Nitrogen Dioxide,2026-02-20T19:00:00-07:00
0.0,Genesee,Nitric Oxide,2026-02-20T19:00:00-07:00
0.024,Genesee,Ozone,2026-02-20T18:00:00-07:00
60.8,Genesee,Relative Humidity,2026-02-20T18:00:00-07:00
17.4,Genesee,Fine Particulate Matter,2026-02-20T18:00:00-07:00
0.013,Genesee,Total Oxides of Nitrogen,2026-02-20T18:00:00-07:00
0.002,Genesee,Nitric Oxide,2026-02-20T18:00:00-07:00
67.0,Genesee,Wind Direction,2026-02-20T18:00:00-07:00
0.011,Genesee,Nitrogen Dioxide,2026-02-20T18:00:00-07:00
-13.8,Genesee,Outdoor Temperature,2026-02-20T18:00:00-07:00
0.001,Genesee,Sulphur Dioxide,2026-02-20T18:00:00-07:00
9.1,Genesee,Wind Speed,2026-02-20T18:00:00-07:00
3.0,Genesee,,2026-02-20T18:00:00-07:00
0.013,Genesee,Total Oxides of Nitrogen,2026-02-20T17:00:00-07:00
55.4,Genesee,Relative Humidity,2026-02-20T17:00:00-07:00
0.026,Genesee,Ozone,2026-02-20T17:00:00-07:00
-12.0,Genesee,Outdoor Temperature,2026-02-20T17:00:00-07:00
0.008,Genesee,Nitrogen Dioxide,2026-02-20T17:00:00-07:00
18.7,Genesee,Fine Particulate Matter,2026-02-20T17:00:00-07:00
8.7,Genesee,Wind Speed,2026-02-20T17:00:00-07:00
0.005,Genesee,Nitric Oxide,2026-02-20T17:00:00-07:00
0.001,Genesee,Sulphur Dioxide,2026-02-20T17:00:00-07:00
3.0,Genesee,,2026-02-20T17:00:00-07:00
66.0,Genesee,Wind Direction,2026-02-20T17:00:00-07:00
3.0,Genesee,,2026-02-20T16:00:00-07:00
72.0,Genesee,Wind Direction,2026-02-20T16:00:00-07:00
0.03,Genesee,Ozone,2026-02-20T16:00:00-07:00
0.005,Genesee,Nitrogen Dioxide,2026-02-20T16:00:00-07:00
15.4,Genesee,Fine Particulate Matter,2026-02-20T16:00:00-07:00
50.9,Genesee,Relative Humidity,2026-02-20T16:00:00-07:00
0.01,Genesee,Total Oxides of Nitrogen,2026-02-20T16:00:00-07:00
0.001,Genesee,Sulphur Dioxide,2026-02-20T16:00:00-07:00
-12.8,Genesee,Outdoor Temperature,2026-02-20T16:00:00-07:00
0.005,Genesee,Nitric Oxide,2026-02-20T16:00:00-07:00
8.1,Genesee,Wind Speed,2026-02-20T16:00:00-07:00
3.0,Genesee,,2026-02-20T15:00:00-07:00
61.0,Genesee,Wind Direction,2026-02-20T15:00:00-07:00
-13.3,Genesee,Outdoor Temperature,2026-02-20T15:00:00-07:00
5.9,Genesee,Wind Speed,2026-02-20T15:00:00-07:00
0.001,Genesee,Sulphur Dioxide,2026-02-20T15:00:00-07:00
0.031,Genesee,Ozone,2026-02-20T15:00:00-07:00
50.9,Genesee,Relative Humidity,2026-02-20T15:00:00-07:00
0.005,Genesee,Nitric Oxide,2026-02-20T15:00:00-07:00
16.0,Genesee,Fine Particulate Matter,2026-02-20T15:00:00-07:00
0.004,Genesee,Nitrogen Dioxide,2026-02-20T15:00:00-07:00
0.009,Genesee,Total Oxides of Nitrogen,2026-02-20T15:00:00-07:00
3.0,Genesee,,2026-02-20T14:00:00-07:00
51.0,Genesee,Wind Direction,2026-02-20T14:00:00-07:00
0.0,Genesee,Sulphur Dioxide,2026-02-20T14:00:00-07:00
0.005,Genesee,Nitric Oxide,2026-02-20T14:00:00-07:00
-14.4,Genesee,Outdoor Temperature,2026-02-20T14:00:00-07:00
5.6,Genesee,Wind Speed,2026-02-20T14:00:00-07:00
0.008,Genesee,Total Oxides of Nitrogen,2026-02-20T14:00:00-07:00
16.2,Genesee,Fine Particulate Matter,2026-02-20T14:00:00-07:00
0.028,Genesee,Ozone,2026-02-20T14:00:00-07:00
0.004,Genesee,Nitrogen Dioxide,2026-02-20T14:00:00-07:00
53.9,Genesee,Relative Humidity,2026-02-20T14:00:00-07:00
4.4,Genesee,Wind Speed,2026-02-20T13:00:00-07:00
0.013,Genesee,Total Oxides of Nitrogen,2026-02-20T13:00:00-07:00
64.9,Genesee,Relative Humidity,2026-02-20T13:00:00-07:00
18.2,Genesee,Fine Particulate Matter,2026-02-20T13:00:00-07:00
0.026,Genesee,Ozone,2026-02-20T13:00:00-07:00
0.008,Genesee,Nitric Oxide,2026-02-20T13:00:00-07:00
-16.3,Genesee,Outdoor Temperature,2026-02-20T13:00:00-07:00
0.005,Genesee,Nitrogen Dioxide,2026-02-20T13:00:00-07:00
44.0,Genesee,Wind Direction,2026-02-20T13:00:00-07:00
3.0,Genesee,,2026-02-20T13:00:00-07:00
0.0,Genesee,Sulphur Dioxide,2026-02-20T13:00:00-07:00
0.023,Genesee,Total Oxides of Nitrogen,2026-02-20T12:00:00-07:00
73.8,Genesee,Relative Humidity,2026-02-20T12:00:00-07:00
18.5,Genesee,Fine Particulate Matter,2026-02-20T12:00:00-07:00
-18.5,Genesee,Outdoor Temperature,2026-02-20T12:00:00-07:00
0.022,Genesee,Ozone,2026-02-20T12:00:00-07:00
3.2,Genesee,Wind Speed,2026-02-20T12:00:00-07:00
0.008,Genesee,Nitrogen Dioxide,2026-02-20T12:00:00-07:00
0.015,Genesee,Nitric Oxide,2026-02-20T12:00:00-07:00
29.0,Genesee,Wind Direction,2026-02-20T12:00:00-07:00
2.0,Genesee,,2026-02-20T12:00:00-07:00
0.0,Genesee,Sulphur Dioxide,2026-02-20T12:00:00-07:00
2.0,Genesee,,2026-02-20T11:00:00-07:00
0.022,Genesee,Ozone,2026-02-20T11:00:00-07:00
0.006,Genesee,Nitrogen Dioxide,2026-02-20T11:00:00-07:00
2.2,Genesee,Wind Speed,2026-02-20T11:00:00-07:00
0.0,Genesee,Sulphur Dioxide,2026-02-20T11:00:00-07:00
27.0,Genesee,Wind Direction,2026-02-20T11:00:00-07:00
15.3,Genesee,Fine Particulate Matter,2026-02-20T11:00:00-07:00
0.015,Genesee,Total Oxides of Nitrogen,2026-02-20T11:00:00-07:00
0.009,Genesee,Nitric Oxide,2026-02-20T11:00:00-07:00
70.2,Genesee,Relative Humidity,2026-02-20T11:00:00-07:00
-20.8,Genesee,Outdoor Temperature,2026-02-20T11:00:00-07:00
0.0,Genesee,Sulphur Dioxide,2026-02-20T10:00:00-07:00
0.004,Genesee,Nitric Oxide,2026-02-20T10:00:00-07:00
23.0,Genesee,Wind Direction,2026-02-20T10:00:00-07:00
15.1,Genesee,Fine Particulate Matter,2026-02-20T10:00:00-07:00
74.2,Genesee,Relative Humidity,2026-02-20T10:00:00-07:00
2.0,Genesee,Wind Speed,2026-02-20T10:00:00-07:00
2.0,Genesee,,2026-02-20T10:00:00-07:00
0.008,Genesee,Total Oxides of Nitrogen,2026-02-20T10:00:00-07:00
0.023,Genesee,Ozone,2026-02-20T10:00:00-07:00
0.004,Genesee,Nitrogen Dioxide,2026-02-20T10:00:00-07:00
-22.6,Genesee,Outdoor Temperature,2026-02-20T10:00:00-07:00
78.7,Genesee,Relative Humidity,2026-02-20T09:00:00-07:00
16.0,Genesee,Fine Particulate Matter,2026-02-20T09:00:00-07:00
0.008,Genesee,Total Oxides of Nitrogen,2026-02-20T09:00:00-07:00
0.006,Genesee,Nitrogen Dioxide,2026-02-20T09:00:00-07:00
-21.6,Genesee,Outdoor Temperature,2026-02-20T09:00:00-07:00
0.022,Genesee,Ozone,2026-02-20T09:00:00-07:00
1.4,Genesee,Wind Speed,2026-02-20T09:00:00-07:00
0.002,Genesee,Nitric Oxide,2026-02-20T09:00:00-07:00
2.0,Genesee,,2026-02-20T09:00:00-07:00
0.0,Genesee,Sulphur Dioxide,2026-02-20T09:00:00-07:00
239.0,Genesee,Wind Direction,2026-02-20T09:00:00-07:00
81.3,Genesee,Relative Humidity,2026-02-20T08:00:00-07:00
14.5,Genesee,Fine Particulate Matter,2026-02-20T08:00:00-07:00
0.008,Genesee,Total Oxides of Nitrogen,2026-02-20T08:00:00-07:00
0.02,Genesee,Ozone,2026-02-20T08:00:00-07:00
-24.3,Genesee,Outdoor Temperature,2026-02-20T08:00:00-07:00
0.008,Genesee,Nitrogen Dioxide,2026-02-20T08:00:00-07:00
233.0,Genesee,Wind Direction,2026-02-20T08:00:00-07:00
6.5,Genesee,Wind Speed,2026-02-20T08:00:00-07:00
0.0,Genesee,Nitric Oxide,2026-02-20T08:00:00-07:00
2.0,Genesee,,2026-02-20T08:00:00-07:00
0.0,Genesee,Sulphur Dioxide,2026-02-20T08:00:00-07:00
4.2,Genesee,Wind Speed,2026-02-20T07:00:00-07:00
0.0,Genesee,Sulphur Dioxide,2026-02-20T07:00:00-07:00
181.0,Genesee,Wind Direction,2026-02-20T07:00:00-07:00
2.0,Genesee,,2026-02-20T07:00:00-07:00
0.008,Genesee,Total Oxides of Nitrogen,2026-02-20T07:00:00-07:00
0.0,Genesee,Nitric Oxide,2026-02-20T07:00:00-07:00
0.008,Genesee,Nitrogen Dioxide,2026-02-20T07:00:00-07:00
82.3,Genesee,Relative Humidity,2026-02-20T07:00:00-07:00
-24.7,Genesee,Outdoor Temperature,2026-02-20T07:00:00-07:00
13.9,Genesee,Fine Particulate Matter,2026-02-20T07:00:00-07:00
0.02,Genesee,Ozone,2026-02-20T07:00:00-07:00
0.009,Genesee,Nitrogen Dioxide,2026-02-20T06:00:00-07:00
0.009,Genesee,Total Oxides of Nitrogen,2026-02-20T06:00:00-07:00
0.0,Genesee,Nitric Oxide,2026-02-20T06:00:00-07:00
159.0,Genesee,Wind Direction,2026-02-20T06:00:00-07:00
0.018,Genesee,Ozone,2026-02-20T06:00:00-07:00
19.1,Genesee,Fine Particulate Matter,2026-02-20T06:00:00-07:00
-26.8,Genesee,Outdoor Temperature,2026-02-20T06:00:00-07:00
0.0,Genesee,Sulphur Dioxide,2026-02-20T06:00:00-07:00
79.4,Genesee,Relative Humidity,2026-02-20T06:00:00-07:00
5.1,Genesee,Wind Speed,2026-02-20T06:00:00-07:00
2.0,Genesee,,2026-02-20T06:00:00-07:00
0.0,Genesee,Nitric Oxide,2026-02-20T05:00:00-07:00
6.5,Genesee,Wind Speed,2026-02-20T05:00:00-07:00
0.0,Genesee,Sulphur Dioxide,2026-02-20T05:00:00-07:00
0.009,Genesee,Total Oxides of Nitrogen,2026-02-20T05:00:00-07:00
0.009,Genesee,Nitrogen Dioxide,2026-02-20T05:00:00-07:00
78.5,Genesee,Relative Humidity,2026-02-20T05:00:00-07:00
0.019,Genesee,Ozone,2026-02-20T05:00:00-07:00
13.1,Genesee,Fine Particulate Matter,2026-02-20T05:00:00-07:00
-24.2,Genesee,Outdoor Temperature,2026-02-20T05:00:00-07:00
2.0,Genesee,,2026-02-20T05:00:00-07:00
206.0,Genesee,Wind Direction,2026-02-20T05:00:00-07:00
12.5,Genesee,Fine Particulate Matter,2026-02-20T04:00:00-07:00
-23.4,Genesee,Outdoor Temperature,2026-02-20T04:00:00-07:00
,Genesee,Nitrogen Dioxide,2026-02-20T04:00:00-07:00
,Genesee,Sulphur Dioxide,2026-02-20T04:00:00-07:00
,Genesee,Total Oxides of Nitrogen,2026-02-20T04:00:00-07:00
,Genesee,Ozone,2026-02-20T04:00:00-07:00
,Genesee,Nitric Oxide,2026-02-20T04:00:00-07:00
79.6,Genesee,Relative Humidity,2026-02-20T04:00:00-07:00
2.0,Genesee,,2026-02-20T04:00:00-07:00
230.0,Genesee,Wind Direction,2026-02-20T04:00:00-07:00
8.0,Genesee,Wind Speed,2026-02-20T04:00:00-07:00
0.009,Genesee,Total Oxides of Nitrogen,2026-02-20T03:00:00-07:00
-23.8,Genesee,Outdoor Temperature,2026-02-20T03:00:00-07:00
0.0,Genesee,Sulphur Dioxide,2026-02-20T03:00:00-07:00
206.0,Genesee,Wind Direction,2026-02-20T03:00:00-07:00
80.1,Genesee,Relative Humidity,2026-02-20T03:00:00-07:00
10.6,Genesee,Fine Particulate Matter,2026-02-20T03:00:00-07:00
0.01,Genesee,Nitrogen Dioxide,2026-02-20T03:00:00-07:00
7.8,Genesee,Wind Speed,2026-02-20T03:00:00-07:00
2.0,Genesee,,2026-02-20T03:00:00-07:00
0.02,Genesee,Ozone,2026-02-20T03:00:00-07:00
0.0,Genesee,Nitric Oxide,2026-02-20T03:00:00-07:00
0.0,Genesee,Sulphur Dioxide,2026-02-20T02:00:00-07:00
0.018,Genesee,Ozone,2026-02-20T02:00:00-07:00
6.0,Genesee,Wind Speed,2026-02-20T02:00:00-07:00
-25.0,Genesee,Outdoor Temperature,2026-02-20T02:00:00-07:00
0.011,Genesee,Nitrogen Dioxide,2026-02-20T02:00:00-07:00
78.7,Genesee,Relative Humidity,2026-02-20T02:00:00-07:00
0.0,Genesee,Nitric Oxide,2026-02-20T02:00:00-07:00
212.0,Genesee,Wind Direction,2026-02-20T02:00:00-07:00
11.0,Genesee,Fine Particulate Matter,2026-02-20T02:00:00-07:00
0.011,Genesee,Total Oxides of Nitrogen,2026-02-20T02:00:00-07:00
2.0,Genesee,,2026-02-20T02:00:00-07:00
203.0,Genesee,Wind Direction,2026-02-20T01:00:00-07:00
2.0,Genesee,,2026-02-20T01:00:00-07:00
0.0,Genesee,Nitric Oxide,2026-02-20T01:00:00-07:00
7.4,Genesee,Wind Speed,2026-02-20T01:00:00-07:00
0.012,Genesee,Nitrogen Dioxide,2026-02-20T01:00:00-07:00
