Value,StationName,ParameterName,ReadingDate
204.0,Hinton-Hillcrest,Wind Direction,2026-02-06T05:00:00-07:00
0.0,Hinton-Hillcrest,Total Reduced Sulphur,2026-02-06T05:00:00-07:00
3.6,Hinton-Hillcrest,Outdoor Temperature,2026-02-06T05:00:00-07:00
2.0,Hinton-Hillcrest,,2026-02-06T05:00:00-07:00
2.0,Hinton-Hillcrest,,2026-02-06T04:00:00-07:00
205.0,Hinton-Hillcrest,Wind Direction,2026-02-06T04:00:00-07:00
47.5,Hinton-Hillcrest,Relative Humidity,2026-02-06T04:00:00-07:00
,Hinton-Hillcrest,Nitrogen Dioxide,2026-02-06T04:00:00-07:00
1.9,Hinton-Hillcrest,Fine Particulate Matter,2026-02-06T04:00:00-07:00
0.0,Hinton-Hillcrest,Total Reduced Sulphur,2026-02-06T04:00:00-07:00
,Hinton-Hillcrest,Total Oxides of Nitrogen,2026-02-06T04:00:00-07:00
11.6,Hinton-Hillcrest,Wind Speed,2026-02-06T04:00:00-07:00
,Hinton-Hillcrest,Sulphur Dioxide,2026-02-06T04:00:00-07:00
3.5,Hinton-Hillcrest,Outdoor Temperature,2026-02-06T04:00:00-07:00
,Hinton-Hillcrest,Ozone,2026-02-06T04:00:00-07:00
,Hinton-Hillcrest,Nitric Oxide,2026-02-06T04:00:00-07:00
2.0,Hinton-Hillcrest,,2026-02-06T03:00:00-07:00
2.0,Hinton-Hillcrest,Fine Particulate Matter,2026-02-06T03:00:00-07:00
215.0,Hinton-Hillcrest,Wind Direction,2026-02-06T03:00:00-07:00
48.1,Hinton-Hillcrest,Relative Humidity,2026-02-06T03:00:00-07:00
0.003,Hinton-Hillcrest,Nitrogen Dioxide,2026-02-06T03:00:00-07:00
0.003,Hinton-Hillcrest,Total Oxides of Nitrogen,2026-02-06T03:00:00-07:00
3.7,Hinton-Hillcrest,Outdoor Temperature,2026-02-06T03:00:00-07:00
10.9,Hinton-Hillcrest,Wind Speed,2026-02-06T03:00:00-07:00
0.0,Hinton-Hillcrest,Sulphur Dioxide,2026-02-06T03:00:00-07:00
,Hinton-Hillcrest,Total Reduced Sulphur,2026-02-06T03:00:00-07:00
0.0,Hinton-Hillcrest,Nitric Oxide,2026-02-06T03:00:00-07:00
0.032,Hinton-Hillcrest,Ozone,2026-02-06T03:00:00-07:00
47.6,Hinton-Hillcrest,Relative Humidity,2026-02-06T02:00:00-07:00
0.033,Hinton-Hillcrest,Ozone,2026-02-06T02:00:00-07:00
8.3,Hinton-Hillcrest,Wind Speed,2026-02-06T02:00:00-07:00
0.0,Hinton-Hillcrest,Sulphur Dioxide,2026-02-06T02:00:00-07:00
0.0,Hinton-Hillcrest,Nitric Oxide,2026-02-06T02:00:00-07:00
0.0,Hinton-Hillcrest,Total Reduced Sulphur,2026-02-06T02:00:00-07:00
1.6,Hinton-Hillcrest,Fine Particulate Matter,2026-02-06T02:00:00-07:00
4.0,Hinton-Hillcrest,Outdoor Temperature,2026-02-06T02:00:00-07:00
184.0,Hinton-Hillcrest,Wind Direction,2026-02-06T02:00:00-07:00
0.002,Hinton-Hillcrest,Total Oxides of Nitrogen,2026-02-06T02:00:00-07:00
0.002,Hinton-Hillcrest,Nitrogen Dioxide,2026-02-06T02:00:00-07:00
2.0,Hinton-Hillcrest,,2026-02-06T02:00:00-07:00
